"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","55","0","NA","11","11","55","55","NA","NA","11","55","NA","NA","0","0","0","11","55","0","0","0","0","11","55","NA","NA","0","NA","0","NA","0","2","NA","11","NA","55","NA","55","NA","NA","55","NA","2","0","NA","11","NA","55","NA","NA","NA","NA","NA","11","55","NA","NA","NA","NA","NA","NA","NA","11","55","0","0","55","NA","NA","11","55","NA","55","NA","0","NA","NA","NA","11","55","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1301845","NA","NA","588711","590219","1299837","1301345","NA","NA","589215","1300341","NA","NA","385924","619764","NA","594223","1305350","NA","356813","597798","NA","597240","1308856","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1301849","NA","1300337","NA","NA","1302345","NA","351769","331657","NA","597735","NA","1309351","NA","NA","NA","NA","NA","597737","1309353","NA","NA","NA","NA","NA","NA","NA","597222","1308849","462766","629055","1299562","NA","NA","591222","1302350","NA","1297254","NA","NA","NA","NA","NA","588707","1299562","Extended template","0","0","0","yes","1024","MOVE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","56","0","NA","11","11","56","56","NA","NA","11","56","NA","NA","0","0","0","11","56","0","0","0","0","11","56","NA","NA","0","NA","0","NA","0","2","NA","11","NA","56","NA","56","NA","NA","56","NA","2","0","NA","11","NA","56","NA","NA","NA","NA","NA","11","56","NA","NA","NA","NA","NA","NA","NA","11","56","0","0","56","NA","NA","11","56","NA","56","NA","0","NA","NA","NA","11","56","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1313948","NA","NA","588711","590219","1311940","1313448","NA","NA","589215","1312444","NA","NA","385924","619764","NA","594223","1317453","NA","356813","597798","NA","597240","1320958","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1313953","NA","1312440","NA","NA","1314448","NA","351769","331657","NA","597735","NA","1321453","NA","NA","NA","NA","NA","597737","1321455","NA","NA","NA","NA","NA","NA","NA","597222","1320953","462766","629055","1311663","NA","NA","591222","1314453","NA","1309358","NA","NA","NA","NA","NA","588707","1311662","Extended template","0","0","0","yes","1024","TEACHER"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","57","0","NA","11","11","57","57","NA","NA","11","57","NA","NA","0","0","0","11","57","0","0","0","0","11","57","NA","NA","0","NA","0","NA","0","2","NA","11","NA","57","NA","57","NA","NA","57","NA","2","0","NA","11","NA","57","NA","NA","NA","NA","NA","11","57","NA","NA","NA","NA","NA","NA","NA","11","57","0","0","57","NA","NA","11","57","NA","57","NA","0","NA","NA","NA","11","57","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1326046","NA","NA","588711","590219","1324038","1325546","NA","NA","589215","1324542","NA","NA","385924","619764","NA","594223","1329551","NA","356813","597798","NA","597240","1333056","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1326051","NA","1324538","NA","NA","1326546","NA","351769","331657","NA","597735","NA","1333551","NA","NA","NA","NA","NA","597737","1333553","NA","NA","NA","NA","NA","NA","NA","597222","1333050","462766","629055","1323761","NA","NA","591222","1326551","NA","1321459","NA","NA","NA","NA","NA","588707","1323760","Extended template","0","0","0","yes","1024","HAWK"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","58","0","NA","11","11","58","58","NA","NA","11","58","NA","NA","0","0","0","11","58","0","0","0","0","11","58","NA","NA","0","NA","0","NA","0","2","NA","11","NA","58","NA","58","NA","NA","58","NA","2","0","NA","11","NA","58","NA","NA","NA","NA","NA","11","58","NA","NA","NA","NA","NA","NA","NA","11","58","0","0","58","NA","NA","11","58","NA","58","NA","0","NA","NA","NA","11","58","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1338148","NA","NA","588711","590219","1336139","1337648","NA","NA","589215","1336644","NA","NA","385924","619764","NA","594223","1341653","NA","356813","597798","NA","597240","1345152","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1338153","NA","1336640","NA","NA","1338648","NA","351769","331657","NA","597735","NA","1345647","NA","NA","NA","NA","NA","597737","1345649","NA","NA","NA","NA","NA","NA","NA","597222","1342153","462766","629055","1335864","NA","NA","591222","1338653","NA","1333557","NA","NA","NA","NA","NA","588707","1335864","Extended template","0","0","0","yes","1024","USAGE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","59","0","NA","11","11","59","59","NA","NA","11","59","NA","NA","0","0","0","11","59","0","0","0","0","11","59","NA","NA","0","NA","0","NA","0","2","NA","11","NA","59","NA","59","NA","NA","59","NA","2","0","NA","11","NA","59","NA","NA","NA","NA","NA","11","59","NA","NA","NA","NA","NA","NA","NA","11","59","0","0","59","NA","NA","11","59","NA","59","NA","0","NA","NA","NA","11","59","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1350243","NA","NA","588711","590219","1348235","1349743","NA","NA","589215","1348739","NA","NA","385924","619764","NA","594223","1353748","NA","356813","597798","NA","597240","1357247","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1350247","NA","1348735","NA","NA","1350743","NA","351769","331657","NA","597735","NA","1357742","NA","NA","NA","NA","NA","597737","1357744","NA","NA","NA","NA","NA","NA","NA","597222","1355248","462766","629055","1347959","NA","NA","591222","1350748","NA","1345653","NA","NA","NA","NA","NA","588707","1347958","Extended template","0","0","0","yes","1024","DEPOT"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","60","0","NA","11","11","60","60","NA","NA","11","60","NA","NA","0","0","0","11","60","0","0","0","0","11","60","NA","NA","0","NA","0","NA","0","2","NA","11","NA","60","NA","60","NA","NA","60","NA","2","0","NA","11","NA","60","NA","NA","NA","NA","NA","11","60","NA","NA","NA","NA","NA","NA","NA","11","60","0","0","60","NA","NA","11","60","NA","60","NA","0","NA","NA","NA","11","60","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1362335","NA","NA","588711","590219","1360327","1361835","NA","NA","589215","1360831","NA","NA","385924","619764","NA","594223","1365840","NA","356813","597798","NA","597240","1369356","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1362340","NA","1360827","NA","NA","1362835","NA","351769","331657","NA","597735","NA","1369851","NA","NA","NA","NA","NA","597737","1369853","NA","NA","NA","NA","NA","NA","NA","597222","1369339","462766","629055","1360052","NA","NA","591222","1362840","NA","1357748","NA","NA","NA","NA","NA","588707","1360051","Extended template","0","0","0","yes","1024","JOURNAL"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","61","0","NA","11","11","61","61","NA","NA","11","61","NA","NA","0","0","0","11","61","0","0","0","0","11","61","NA","NA","0","NA","0","NA","0","2","NA","11","NA","61","NA","61","NA","NA","61","NA","2","0","NA","11","NA","61","NA","NA","NA","NA","NA","11","61","NA","NA","NA","NA","NA","NA","NA","11","61","0","0","61","NA","NA","11","61","NA","61","NA","0","NA","NA","NA","11","61","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1374443","NA","NA","588711","590219","1372435","1373943","NA","NA","589215","1372939","NA","NA","385924","619764","NA","594223","1377948","NA","356813","597798","NA","597240","1381447","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1374447","NA","1372935","NA","NA","1374943","NA","351769","331657","NA","597735","NA","1381942","NA","NA","NA","NA","NA","597737","1381944","NA","NA","NA","NA","NA","NA","NA","597222","1378447","462766","629055","1372160","NA","NA","591222","1374948","NA","1369858","NA","NA","NA","NA","NA","588707","1372159","Extended template","0","0","0","yes","1024","GENIUS"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","62","0","NA","11","11","62","62","NA","NA","11","62","NA","NA","0","0","0","11","62","0","0","0","0","11","62","NA","NA","0","NA","0","NA","0","2","NA","11","NA","62","NA","62","NA","NA","62","NA","2","0","NA","11","NA","62","NA","NA","NA","NA","NA","11","62","NA","NA","NA","NA","NA","NA","NA","11","62","0","0","62","NA","NA","11","62","NA","62","NA","0","NA","NA","NA","11","62","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1386536","NA","NA","588711","590219","1384528","1386036","NA","NA","589215","1385032","NA","NA","385924","619764","NA","594223","1390041","NA","356813","597798","NA","597240","1393540","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1386541","NA","1385028","NA","NA","1387036","NA","351769","331657","NA","597735","NA","1394035","NA","NA","NA","NA","NA","597737","1394037","NA","NA","NA","NA","NA","NA","NA","597222","1390540","462766","629055","1384252","NA","NA","591222","1387041","NA","1381948","NA","NA","NA","NA","NA","588707","1384251","Extended template","0","0","0","yes","1024","RAGE"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","63","0","NA","11","11","63","63","NA","NA","11","63","NA","NA","0","0","0","11","63","0","0","0","0","11","63","NA","NA","0","NA","0","NA","0","2","NA","11","NA","63","NA","63","NA","NA","63","NA","2","0","NA","11","NA","63","NA","NA","NA","NA","NA","11","63","NA","NA","NA","NA","NA","NA","NA","11","63","0","0","63","NA","NA","11","63","NA","63","NA","0","NA","NA","NA","11","63","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1398635","NA","NA","588711","590219","1396627","1398135","NA","NA","589215","1397131","NA","NA","385924","619764","NA","594223","1402140","NA","356813","597798","NA","597240","1405639","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1398640","NA","1397127","NA","NA","1399135","NA","351769","331657","NA","597735","NA","1406134","NA","NA","NA","NA","NA","597737","1406136","NA","NA","NA","NA","NA","NA","NA","597222","1403639","462766","629055","1396350","NA","NA","591222","1399140","NA","1394042","NA","NA","NA","NA","NA","588707","1396350","Extended template","0","0","0","yes","1024","WOOL"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","64","0","NA","11","11","64","64","NA","NA","11","64","NA","NA","0","0","0","11","64","0","0","0","0","11","64","NA","NA","0","NA","0","NA","0","2","NA","11","NA","64","NA","64","NA","NA","64","NA","2","0","NA","11","NA","64","NA","NA","NA","NA","NA","11","64","NA","NA","NA","NA","NA","NA","NA","11","64","0","0","64","NA","NA","11","64","NA","64","NA","0","NA","NA","NA","11","64","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1410731","NA","NA","588711","590219","1408722","1410231","NA","NA","589215","1409227","NA","NA","385924","619764","NA","594223","1414236","NA","356813","597798","NA","597240","1417740","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1410736","NA","1409223","NA","NA","1411231","NA","351769","331657","NA","597735","NA","1418235","NA","NA","NA","NA","NA","597737","1418237","NA","NA","NA","NA","NA","NA","NA","597222","1417735","462766","629055","1408448","NA","NA","591222","1411236","NA","1406140","NA","NA","NA","NA","NA","588707","1408448","Extended template","0","0","0","yes","1024","LAUNCH"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","65","0","NA","11","11","65","65","NA","NA","11","65","NA","NA","0","0","0","11","65","0","0","0","0","11","65","NA","NA","0","NA","0","NA","0","2","NA","11","NA","65","NA","65","NA","NA","65","NA","2","0","NA","11","NA","65","NA","NA","NA","NA","NA","11","65","NA","NA","NA","NA","NA","NA","NA","11","65","0","0","65","NA","NA","11","65","NA","65","NA","0","NA","NA","NA","11","65","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1422832","NA","NA","588711","590219","1420824","1422331","NA","NA","589215","1421328","NA","NA","385924","619764","NA","594223","1426337","NA","356813","597798","NA","597240","1429842","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1422837","NA","1421324","NA","NA","1423332","NA","351769","331657","NA","597735","NA","1430337","NA","NA","NA","NA","NA","597737","1430339","NA","NA","NA","NA","NA","NA","NA","597222","1429837","462766","629055","1420546","NA","NA","591222","1423337","NA","1418242","NA","NA","NA","NA","NA","588707","1420546","Extended template","0","0","0","yes","1024","JOURNEY"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","66","0","NA","11","11","66","66","NA","NA","11","66","NA","NA","0","0","0","11","66","0","0","0","0","11","66","NA","NA","0","NA","0","NA","0","2","NA","11","NA","66","NA","66","NA","NA","66","NA","2","0","NA","11","NA","66","NA","NA","NA","NA","NA","11","66","NA","NA","NA","NA","NA","NA","NA","11","66","0","0","66","NA","NA","11","66","NA","66","NA","0","NA","NA","NA","11","66","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","1434930","NA","NA","588711","590219","1432922","1434430","NA","NA","589215","1433426","NA","NA","385924","619764","NA","594223","1438435","NA","356813","597798","NA","597240","1441934","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","1434935","NA","1433422","NA","NA","1435430","NA","351769","331657","NA","597735","NA","1442429","NA","NA","NA","NA","NA","597737","1442431","NA","NA","NA","NA","NA","NA","NA","597222","1438934","462766","629055","1432650","NA","NA","591222","1435435","NA","1430344","NA","NA","NA","NA","NA","588707","1432649","Extended template","0","0","0","yes","1024","MORAL"
