"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_block_loop","count_delay","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_instruction_cue","count_instructions","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_new_sketchpad_5","count_plus_instruction","count_post_cue","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","cue","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_5","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_5","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_block_loop","time_delay","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_instruction_cue","time_instructions","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_new_sketchpad_5","time_plus_instruction","time_post_cue","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","123","0","0","0","0","123","NA","NA","0","0","NA","2","NA","123","NA","2","0","NA","NA","NA","NA","NA","NA","123","NA","NA","NA","NA","NA","NA","0","NA","123","0","NA","NA","123","0","NA","NA","NA","123","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","111","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1313094","NA","165920","300412","NA","1316617","NA","NA","4287","332515","NA","160873","NA","1309584","NA","160887","4300","NA","NA","NA","NA","NA","NA","1317112","NA","NA","NA","NA","NA","NA","306257","NA","1316599","196483","NA","NA","1310089","NA","NA","NA","NA","1309574","Extended template","0","0","0","yes","1024","JEAN"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","124","0","0","0","0","124","NA","NA","0","0","NA","2","NA","124","NA","2","0","NA","NA","NA","NA","NA","NA","124","NA","NA","NA","NA","NA","NA","0","NA","124","0","NA","NA","124","0","NA","NA","NA","124","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","112","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1321888","NA","165920","300412","NA","1325400","NA","NA","4287","332515","NA","160873","NA","1318378","NA","160887","4300","NA","NA","NA","NA","NA","NA","1325895","NA","NA","NA","NA","NA","NA","306257","NA","1325393","196483","NA","NA","1318883","NA","NA","NA","NA","1318368","Extended template","0","0","0","yes","1024","LAUNCH"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","125","0","0","0","0","125","NA","NA","0","0","NA","2","NA","125","NA","2","0","NA","NA","NA","NA","NA","NA","125","NA","NA","NA","NA","NA","NA","0","NA","125","0","NA","NA","125","0","NA","NA","NA","125","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","113","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1330815","NA","165920","300412","NA","1334319","NA","NA","4287","332515","NA","160873","NA","1327305","NA","160887","4300","NA","NA","NA","NA","NA","NA","1334814","NA","NA","NA","NA","NA","NA","306257","NA","1332320","196483","NA","NA","1327810","NA","NA","NA","NA","1327295","Extended template","0","0","0","yes","1024","JAIL"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","126","0","0","0","0","126","NA","NA","0","0","NA","2","NA","126","NA","2","0","NA","NA","NA","NA","NA","NA","126","NA","NA","NA","NA","NA","NA","0","NA","126","0","NA","NA","126","0","NA","NA","NA","126","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","114","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1339601","NA","165920","300412","NA","1343105","NA","NA","4287","332515","NA","160873","NA","1336091","NA","160887","4300","NA","NA","NA","NA","NA","NA","1343600","NA","NA","NA","NA","NA","NA","306257","NA","1340106","196483","NA","NA","1336596","NA","NA","NA","NA","1336081","Extended template","0","0","0","yes","1024","LIFT"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","127","0","0","0","0","127","NA","NA","0","0","NA","2","NA","127","NA","2","0","NA","NA","NA","NA","NA","NA","127","NA","NA","NA","NA","NA","NA","0","NA","127","0","NA","NA","127","0","NA","NA","NA","127","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1348376","NA","165920","300412","NA","1351880","NA","NA","4287","332515","NA","160873","NA","1344866","NA","160887","4300","NA","NA","NA","NA","NA","NA","1352375","NA","NA","NA","NA","NA","NA","306257","NA","1349881","196483","NA","NA","1345371","NA","NA","NA","NA","1344856","Extended template","0","0","0","yes","1024","RADICAL"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","128","0","0","0","0","128","NA","NA","0","0","NA","2","NA","128","NA","2","0","NA","NA","NA","NA","NA","NA","128","NA","NA","NA","NA","NA","NA","0","NA","128","0","NA","NA","128","0","NA","NA","NA","128","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","116","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1357171","NA","165920","300412","NA","1360675","NA","NA","4287","332515","NA","160873","NA","1353661","NA","160887","4300","NA","NA","NA","NA","NA","NA","1361170","NA","NA","NA","NA","NA","NA","306257","NA","1358676","196483","NA","NA","1354166","NA","NA","NA","NA","1353651","Extended template","0","0","0","yes","1024","DESIGN"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","129","0","0","0","0","129","NA","NA","0","0","NA","2","NA","129","NA","2","0","NA","NA","NA","NA","NA","NA","129","NA","NA","NA","NA","NA","NA","0","NA","129","0","NA","NA","129","0","NA","NA","NA","129","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","117","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1365952","NA","165920","300412","NA","1369456","NA","NA","4287","332515","NA","160873","NA","1362442","NA","160887","4300","NA","NA","NA","NA","NA","NA","1369951","NA","NA","NA","NA","NA","NA","306257","NA","1367457","196483","NA","NA","1362947","NA","NA","NA","NA","1362431","Extended template","0","0","0","yes","1024","LAMP"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","130","0","0","0","0","130","NA","NA","0","0","NA","2","NA","130","NA","2","0","NA","NA","NA","NA","NA","NA","130","NA","NA","NA","NA","NA","NA","0","NA","130","0","NA","NA","130","0","NA","NA","NA","130","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","118","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1374732","NA","165920","300412","NA","1378236","NA","NA","4287","332515","NA","160873","NA","1371222","NA","160887","4300","NA","NA","NA","NA","NA","NA","1378731","NA","NA","NA","NA","NA","NA","306257","NA","1375237","196483","NA","NA","1371727","NA","NA","NA","NA","1371212","Extended template","0","0","0","yes","1024","RADAR"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","131","0","0","0","0","131","NA","NA","0","0","NA","2","NA","131","NA","2","0","NA","NA","NA","NA","NA","NA","131","NA","NA","NA","NA","NA","NA","0","NA","131","0","NA","NA","131","0","NA","NA","NA","131","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","119","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1383511","NA","165920","300412","NA","1387033","NA","NA","4287","332515","NA","160873","NA","1380001","NA","160887","4300","NA","NA","NA","NA","NA","NA","1387529","NA","NA","NA","NA","NA","NA","306257","NA","1387016","196483","NA","NA","1380506","NA","NA","NA","NA","1379992","Extended template","0","0","0","yes","1024","GOSSIP"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","132","0","0","0","0","132","NA","NA","0","0","NA","2","NA","132","NA","2","0","NA","NA","NA","NA","NA","NA","132","NA","NA","NA","NA","NA","NA","0","NA","132","0","NA","NA","132","0","NA","NA","NA","132","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","120","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1392310","NA","165920","300412","NA","1395814","NA","NA","4287","332515","NA","160873","NA","1388800","NA","160887","4300","NA","NA","NA","NA","NA","NA","1396309","NA","NA","NA","NA","NA","NA","306257","NA","1392815","196483","NA","NA","1389305","NA","NA","NA","NA","1388790","Extended template","0","0","0","yes","1024","EDGE"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","133","0","0","0","0","133","NA","NA","0","0","NA","2","NA","133","NA","2","0","NA","NA","NA","NA","NA","NA","133","NA","NA","NA","NA","NA","NA","0","NA","133","0","NA","NA","133","0","NA","NA","NA","133","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","121","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1401086","NA","165920","300412","NA","1404600","NA","NA","4287","332515","NA","160873","NA","1397576","NA","160887","4300","NA","NA","NA","NA","NA","NA","1405095","NA","NA","NA","NA","NA","NA","306257","NA","1404591","196483","NA","NA","1398081","NA","NA","NA","NA","1397566","Extended template","0","0","0","yes","1024","VACUUM"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","134","0","0","0","0","134","NA","NA","0","0","NA","2","NA","134","NA","2","0","NA","NA","NA","NA","NA","NA","134","NA","NA","NA","NA","NA","NA","0","NA","134","0","NA","NA","134","0","NA","NA","NA","134","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","122","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1409874","NA","165920","300412","NA","1413378","NA","NA","4287","332515","NA","160873","NA","1406364","NA","160887","4300","NA","NA","NA","NA","NA","NA","1413873","NA","NA","NA","NA","NA","NA","306257","NA","1410378","196483","NA","NA","1406869","NA","NA","NA","NA","1406354","Extended template","0","0","0","yes","1024","JOINT"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","135","0","0","0","0","135","NA","NA","0","0","NA","2","NA","135","NA","2","0","NA","NA","NA","NA","NA","NA","135","NA","NA","NA","NA","NA","NA","0","NA","135","0","NA","NA","135","0","NA","NA","NA","135","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","123","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1418651","NA","165920","300412","NA","1422167","NA","NA","4287","332515","NA","160873","NA","1415141","NA","160887","4300","NA","NA","NA","NA","NA","NA","1422662","NA","NA","NA","NA","NA","NA","306257","NA","1422156","196483","NA","NA","1415646","NA","NA","NA","NA","1415131","Extended template","0","0","0","yes","1024","OCCASION"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","136","0","0","0","0","136","NA","NA","0","0","NA","2","NA","136","NA","2","0","NA","NA","NA","NA","NA","NA","136","NA","NA","NA","NA","NA","NA","0","NA","136","0","NA","NA","136","0","NA","NA","NA","136","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","124","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","1427452","NA","165920","300412","NA","1430967","NA","NA","4287","332515","NA","160873","NA","1423942","NA","160887","4300","NA","NA","NA","NA","NA","NA","1431462","NA","NA","NA","NA","NA","NA","306257","NA","1430957","196483","NA","NA","1424447","NA","NA","NA","NA","1423932","Extended template","0","0","0","yes","1024","RAID"
